0,1119,0.0374994
0,1121,0.00754802
0,1123,0.0282333
0,1125,0.0286947
0,1127,0.0377997
0,1129,0.0318438
0,1131,0.0450173
0,1133,0.0302234
0,1135,0.0266315
0,1137,0.00957865
0,1139,0.0293702
0,1141,0.0343425
0,1143,0.031284
0,1145,0.0100723
1,1146,0.131962
1,1148,0.0173724
1,1150,0.0427062
1,1152,0.00231675
1,1154,0.0279351
1,1156,0.140762
1,1158,0.0181389
1,1160,0.0128798
1,1162,0.0330058
1,1164,0.0240102
1,1166,0.0300793
2,1168,0.0475549
2,1170,0.0411126
2,1172,0.0662676
2,1174,0.057476
2,1176,0
2,1178,0.0478772
2,1180,0.0395028
2,1182,0.0483329
2,1184,0.0448304
2,1186,0.0453161
2,1188,0.0410692
2,1190,0.0266397
2,1192,0.0360315
2,1194,0.0526087
2,1196,0.0814448
2,1198,0.0423981
2,1200,0.0530456
2,1202,0.0733186
2,1204,0.0366579
2,1206,0.0374819
2,1208,0.0417531
2,1210,0.113911
2,1212,0.0295247
2,1214,0.0401488
2,1216,0.0477581
2,1218,0.0588542
2,1220,0.0393614
2,1222,0.0848093
2,1224,0.028208
2,1226,0.0373617
2,1228,0.0336718
2,1230,0.0381534
2,1232,0.0349358
2,1234,0.0313815
2,1236,0.0414614
2,1238,0.0345492
2,1240,0.0259892
2,1242,0.0577489
2,1244,0.0341775
2,1246,0.0343155
2,1248,0.0497508
2,1250,0.0536905
2,1252,0.0231012
2,1254,0.0442545
2,1256,0.293867
2,1258,0.0579801
2,1260,0.0578978
2,1262,0.0452762
2,1264,0.0301991
2,1266,0.0506757
3,1267,0.0289593
3,1268,0.0354342
3,1269,0.00436492
3,1270,0.0118896
3,1271,0.012274
3,1272,0.005468
3,1273,0.00661007
3,1274,0.0415591
3,1275,0.0300675
3,1276,0.00339747
3,1277,0.00233426
3,1278,0.010695
3,1279,0.016983
3,1280,0.0334072
3,1281,0.00672575
3,1282,0.00708395
3,1283,0.00569006
3,1284,0.00794712
3,1285,0.00186272
4,1293,0.0212293
4,1294,0.109164
4,1295,0.106691
4,1296,0.248949
4,1297,0.11386
5,1337,0.445477
5,1338,0.417094
5,1339,0.00294003
5,1340,0.32216
5,1341,0.245566
5,1342,0.387379
5,1343,0.449852
5,1344,0.36165
5,1345,0.00201951
6,1302,0.0857536
6,1304,0.169307
6,1306,0.0307564
6,1308,0.0217413
6,1310,0.0242084
6,1312,0.0391679
6,1314,0.061402
6,1316,0.0518517
6,1318,0.0244573
6,1320,0.0338849
6,1322,0.0177011
6,1324,0.0355459
6,1326,0.0292545
6,1328,0.0161676
6,1330,0.0549621
6,1332,0.0187806
6,1334,0.0188552
6,1336,0.0523372
7,1354,0.126152
7,1356,0.0438261
7,1358,0.0343096
7,1360,0.0980524
7,1362,0.0401181
7,1364,0.501627
7,1366,0.0408467
7,1368,0.104991
7,1370,0.0750345
7,1372,0.136641
7,1374,0.197026
8,1388,0.0537885
8,1389,0.029057
8,1390,0.0180667
8,1391,0.0615194
8,1392,0.0787647
8,1393,0.0703718
8,1394,0.0279942
9,1375,0.00936379
9,1376,0.20448
9,1377,0.31895
9,1378,0.966377
9,1379,0.528403
9,1380,0.170486
9,1381,0.0500854
9,1382,0.455048
9,1383,0
9,1384,0.313028
9,1385,0.327912
9,1386,0.276784
9,1387,0.164064
10,1401,0.0461426
10,1402,0.0295889
10,1403,0.0271261
10,1404,0.0783673
10,1405,0.078957
11,0,0.0289014
11,1,0.0948926
11,2,0.0336385
11,3,0.0239038
11,4,0.00978288
12,9,0.0877767
12,10,0.00196159
12,11,0.0386478
12,12,0.0324109
12,13,0.257134
12,14,0.00258501
12,15,0.00906131
13,118,0.211174
13,120,0.206136
13,122,0.185534
13,124,0.241165
13,126,0.21716
13,128,0.192424
13,130,0.0917034
13,132,0.293694
13,134,0.270566
13,136,0.252006
13,138,0.126218
13,140,0.167271
13,142,0.124095
13,144,0.259261
13,146,0.154374
13,148,0.0928532
13,150,0.22747
13,152,0.301457
13,154,0.229731
13,156,0.149252
13,158,0.474747
13,160,0.126115
13,162,0.0905473
13,164,0.330584
13,166,9.09582E-017
13,168,0.195367
13,170,0.204473
13,172,0.184507
13,174,0.243556
13,176,0.109508
13,178,0.225465
13,180,0.822466
13,182,0.209375
13,184,0.306483
13,186,0.240746
13,188,0.328084
13,190,0.265393
13,192,0.208317
13,194,0.240987
13,196,0.17565
13,198,0.00365379
13,200,0.0373914
13,202,0.193513
13,204,0.153723
13,206,0.192624
13,208,0.163083
13,210,0.0898822
13,212,0.183061
13,214,0.0933235
13,216,0.0893238
14,219,1.89037E-006
14,221,0.0810427
14,223,0.0752332
14,225,0.0615821
14,227,0.184144
14,229,0.0974964
14,231,0.00958967
14,233,0.111928
14,235,0.0769516
14,237,0.0595919
14,239,0.102208
14,241,0.0864389
14,243,0.0734822
14,245,0.101807
14,247,0.126902
14,249,0.111665
14,251,0.0700829
14,253,0.0819673
14,255,0.118794
14,257,0.0238991
15,259,0.0703224
15,260,0.139029
15,261,0.128807
15,262,0.115101
15,263,0.0886272
15,264,0.107462
15,265,0.0741438
15,266,0.0366165
16,34,0.0263019
16,35,0.146105
16,36,0.0217259
16,37,0.0296431
16,38,0.0294603
16,39,0.0467171
16,40,0.0170273
16,41,0.0324012
16,42,0.017254
16,43,0.0216371
16,44,0.0264141
16,45,0.0242646
16,46,0.0140674
16,47,0.0315589
17,27,0.00269108
17,28,0.0614592
17,29,0.098517
17,30,0.0878854
17,31,0.277243
17,32,0.144503
17,33,0.119543
18,86,0.0914808
18,87,0.162874
18,88,0.167128
18,89,0.136289
18,90,0.263288
18,91,0.123744
18,92,0.120387
19,103,0.18032
19,104,0.184311
19,105,0.161232
19,106,0.111416
19,107,0.164417
19,108,0.164383
20,109,0.303246
20,110,0.315328
20,111,0.25374
20,112,0.278819
21,82,0.018503
21,83,0.0472869
21,84,0.412715
21,85,0.0185536
22,277,0.240289
22,278,0.196617
22,279,0.0343106
22,280,0.154683
22,281,0.221455
22,282,0.13712
23,53,0.141896
23,54,0.138319
23,55,0.147327
23,56,0.150903
23,57,0.162244
23,58,0.201202
23,59,3.37743
23,60,0.0939241
23,61,0.161679
23,62,0.153063
23,63,0.13504
23,64,0.123605
23,65,0.0440297
23,66,0.193595
23,67,0.151555
23,68,0.133431
23,69,0.152992
24,729,0.0613486
24,730,0.0476686
24,731,0.170154
24,732,0.0299282
25,718,0.116857
25,719,0.131693
25,720,0.126358
25,721,0.154812
25,722,0.0283394
25,723,0.0386986
25,724,0.314002
26,687,0.0177844
26,689,0.00834544
26,691,0.00293675
26,693,0.0207386
26,695,0.0500484
26,697,0.029275
26,699,0.0134601
26,701,0.0585173
26,703,0.164486
26,705,0.0614516
26,707,0.0186056
26,709,0.0341788
26,711,0.203324
26,713,0.0248192
26,715,0.0113012
26,717,0.00331184
27,291,0.404848
27,293,0.261458
27,295,0.246595
27,297,0.406806
27,299,0.238231
27,301,0.038076
27,303,0.215018
27,305,0.43274
27,307,0.490253
27,309,0.00291742
27,311,0.014103
27,313,0.00551131
27,315,0.377972
27,317,0.399491
27,319,0.391336
27,321,0.281298
28,323,0.269443
28,324,0.199455
28,325,0.182607
28,326,0.203768
28,327,0.271743
28,328,0.231802
28,329,0.19952
28,330,0.201237
28,331,0.247603
28,332,0.34583
28,333,0.259593
28,334,0.255623
28,335,0.280687
28,336,0.159345
28,337,0.233246
28,338,0.13055
28,339,0.271503
29,340,0.468895
29,342,0.0819844
29,344,0.356256
29,346,0.439363
29,348,0.471316
29,350,0.41225
29,352,0.541058
29,354,0.388814
29,356,0.456577
29,358,0.467438
29,360,0.432121
29,362,0.503249
29,364,0.423661
29,366,0.349889
29,368,0.531274
29,370,0.404872
30,376,0.526262
30,377,0.360574
30,378,0.396556
30,379,0.38415
30,380,0.396605
30,381,0.195295
31,1789,0.0465725
31,1790,0.637209
31,1791,0.358498
31,1792,0.141776
32,458,0.0696385
32,459,0.8125
32,460,0.0899838
32,461,0.24646
32,462,0.767736
33,389,0.1648
33,390,0.319168
33,391,0.347039
33,392,0.315696
34,393,0.000280858
34,394,0.046058
34,395,0.176403
34,396,0.100946
34,397,0.124787
35,423,0.691293
35,424,0.382524
35,425,0.43911
35,426,0.0781393
35,427,0.230404
35,428,0.000066692
35,429,0.157215
35,430,0.0835246
35,431,0.156243
35,432,0.122699
35,433,0.0830553
35,434,0.313595
35,435,0.336073
35,436,0.477693
36,463,0.286722
36,464,0.384601
36,465,1.13851
36,466,0.116988
36,467,0.254407
37,473,0.122858
37,474,0.0452018
37,475,0.0834271
37,476,0.0543041
38,438,1.03414
38,440,0.160446
38,442,0.0291277
38,444,0.142594
38,446,0.0736036
38,448,0.171123
38,450,0.539695
38,452,0.185819
38,454,0.360157
38,456,0.192443
39,1589,0.0709003
39,1590,0.146802
39,1591,0.221744
39,1592,0.185833
39,1593,0.154731
39,1594,0.0594706
39,1595,0.155329
39,1596,0.241127
39,1597,0.0593434
40,1646,0.108492
40,1648,0.270868
40,1650,0.231211
40,1652,0.0224558
40,1654,0.0922223
40,1656,0.24579
40,1658,0.0323772
40,1660,0.226573
40,1662,0.040873
40,1664,0.0191396
41,1768,0.514278
41,1769,0.135701
41,1770,0.312418
41,1771,0.164119
41,1772,0.441314
41,1773,0.293565
41,1774,0.583463
41,1775,0.225179
41,1776,0.307641
41,1777,0.251102
41,1778,0.227323
42,548,0.49432
42,549,0.493984
42,550,0.526593
42,551,0.563139
42,552,0.617114
42,553,0.661356
42,554,0.604271
42,555,1.0263
42,556,0.72176
42,557,0.751319
42,558,0.908385
42,559,0.543764
42,560,0.467721
43,1705,0.171581
43,1706,0.267126
43,1707,0.302634
43,1708,2.51195
43,1709,1.22548
43,1710,0.0829301
43,1711,0.363453
43,1712,0.577829
43,1713,0.200866
43,1714,0.354767
43,1715,1.13717
43,1716,0.278852
43,1717,0.174312
43,1718,0.382681
43,1719,0.070031
43,1720,0.329664
43,1721,0.216657
43,1722,0.215235
44,580,0.0173155
44,581,0.0445743
44,582,0
44,583,0.0177333
44,584,0.0257543
44,585,0.0103824
44,586,0.00585581
45,1797,0.0405211
45,1798,0.0295108
45,1799,0.0504954
45,1800,0.0384631
45,1801,0.19685
45,1802,0.376408
46,952,0.547217
46,953,0.408723
46,954,0.333777
46,955,0.172226
46,956,0.177595
46,957,0.137074
46,958,0.192092
46,959,0.186785
46,960,0.186412
47,763,0.458343
47,764,0.073361
47,765,0.0278587
47,766,3.71103E-008
48,774,0.0140869
48,775,0.0363523
48,776,0.0145495
48,777,0.0152051
48,778,0.0153793
48,779,0.027361
48,780,0.0346204
48,781,0.024112
48,782,0.240338
48,783,0.0279287
48,784,0.313709
49,808,0.143797
49,810,0.0778872
49,812,0.0791584
49,814,0.0872695
49,816,0.0750424
49,818,0.0489409
49,820,0.0832097
49,822,0.0476773
49,824,0.0744632
49,826,0.0470217
49,828,0.069141
50,792,0.0515038
50,793,0.190758
50,794,0.0539314
50,795,0.147406
50,796,0.096975
50,797,0.0547593
50,798,0.0738789
50,799,0.063404
50,800,0.0894431
50,801,0.115949
50,802,0.118948
50,803,0.328629
50,804,0.0667179
50,805,0.0568464
50,806,0.0867281
51,844,0.157666
51,846,0.384578
51,848,0.0562014
51,850,0.0982975
51,852,0.251532
51,854,0.397008
51,856,0.3261
51,858,1.59649
51,860,0.136579
51,862,0.301421
51,864,0.148113
51,866,0.158368
51,868,0.154977
52,871,0.027879
52,873,0.0377366
52,875,0.128996
52,877,0.0843773
52,879,0.102603
52,881,0.0257762
52,883,0.234697
52,885,0.0495728
52,887,0.106262
52,889,0.130404
52,891,0.217836
52,893,0.0354361
52,895,0.122076
52,897,0.0526234
52,899,0.0328752
52,901,0.181025
52,903,0.0903105
52,905,0.0853958
52,907,0.364192
52,909,0.162825
52,911,0.264761
52,913,0.0955671
52,915,0.0631083
52,917,0.0637793
52,919,0.0713438
53,933,0.0469248
53,934,0.0768892
53,935,0.0815642
53,936,0.0502348
53,937,0.296413
53,938,0.0913083
54,1686,0.466661
54,1687,0.564965
54,1688,0.431528
54,1689,0.169379
54,1690,0.35069
54,1691,0.356638
54,1692,0.264134
54,1693,0
54,1694,0.594341
54,1695,0.441489
54,1696,0.00558025
54,1697,0.558092
55,648,0.154728
55,650,0.103746
55,652,0.462706
55,654,0.6117
55,656,0.139739
55,658,0.385309
55,660,0.000845299
55,662,0.32136
55,664,0.284801
55,666,0.119005
56,1626,0.0418083
56,1627,0.174383
56,1628,0.0377308
56,1629,0.0361909
56,1630,0.146843
56,1631,0.167344
57,592,0.294894
57,593,0.0707612
57,594,0.846529
57,595,0.241006
57,596,0.316888
57,597,0.0413622
58,1642,0.00854856
58,1643,0.0259692
58,1644,0.0864569
58,1645,0.0509487
59,617,0.0700008
59,618,0.120044
59,619,0.152048
59,620,0.0379515
59,621,0.0982463
59,622,0.0505513
59,623,0.136118
59,624,0.0457709
60,494,0.0416719
60,495,0.045791
60,496,0.171185
60,497,0.292666
60,498,0.0386455
60,499,0.0287135
60,500,0.343127
60,501,0.0691243
60,502,0.156004
61,510,0.0136848
61,511,0.00185733
61,512,0.0459445
61,513,0.0337931
62,527,0.457595
62,529,0.162005
62,531,0.0877584
62,533,0.343384
62,535,0.166766
62,537,0.410441
62,539,0.373811
62,541,5.85029E-017
62,543,0.0130795
62,545,0.105697
62,547,0.124593
63,514,0.371696
63,515,0.420987
63,516,0.441336
63,517,0.220954
63,518,0.0767983
63,519,0.0327936
63,520,0.115257
64,625,0.272665
64,626,0.100517
64,627,0.337013
64,628,0.230521
64,629,0.264741
64,630,0.0993663
64,631,0.151344
64,632,0.228552
64,633,9.78822E-008
64,634,0.227577
64,635,0.159061
64,636,0.127482
64,637,0.168967
65,1666,0.00518265
65,1667,0.0989367
65,1668,0.0324003
65,1669,0.00654824
66,961,0.00788849
66,962,0.0623635
66,963,0.00765241
66,964,0.00389215
66,965,0.0125026
66,966,0.141594
66,967,0.0066769
66,968,0.00839732
66,969,0.0979
67,970,0.0130509
67,971,0.223837
67,972,0.256905
67,973,0.125232
68,989,0.00209186
68,991,0.0320441
68,993,0.168484
68,995,0.0827949
68,997,0.12997
68,999,0.202075
68,1001,0.0327458
68,1003,0.21271
68,1005,0.0805502
68,1007,0.617188
68,1009,0.131483
68,1011,0.0188287
68,1013,0.194812
68,1015,0.287367
68,1017,0.025103
68,1019,0.00937571
68,1021,0.0389984
68,1023,0.0157567
68,1025,0.0755095
68,1027,0.00750614
68,1029,0.0152068
68,1031,0.125045
68,1033,2.77363E-008
68,1035,0.0100071
68,1037,0.105777
68,1039,0.0150433
69,1058,0.0661498
69,1060,0.15246
69,1062,0.0582903
69,1064,0.0387524
69,1066,0.129157
69,1068,0.0731633
69,1070,0.0144038
69,1072,0.0140914
69,1074,0.00182631
69,1076,0.0473293
69,1078,0.0417746
70,1079,0.372489
70,1080,0.000227706
70,1081,0.0565126
70,1082,0.251176
70,1083,3.71931
70,1084,0.89114
70,1085,3.45295
70,1086,0.00204003
70,1087,0.00117864
70,1088,0.0434223
71,1811,0.00179541
71,1812,0.0921816
71,1813,0.0880495
71,1814,0.118031
72,1453,0.111588
72,1454,0.0581428
72,1455,0.0530469
72,1456,0.282763
72,1457,0.133387
72,1458,0.133312
73,1427,0.161964
73,1429,0.0724439
73,1431,0.141436
73,1433,0.153114
73,1435,0.244533
73,1437,0.149324
73,1439,0.213397
73,1441,0.204677
73,1443,0.310594
73,1445,0.267697
73,1447,0.344674
74,1463,0.350855
74,1464,0.0739794
74,1465,0.0905145
74,1466,0.388173
74,1467,0.183329
74,1468,0.235128
74,1469,0.23883
74,1470,0.319583
74,1471,0.257877
75,1682,0.0342097
75,1683,0.0595351
75,1684,0.390751
75,1685,0.0539754
76,1807,0.129106
76,1808,0.232062
76,1809,0.255103
76,1810,0.0178164
77,1803,0.20654
77,1804,0.575767
77,1805,0.405786
77,1806,0.731083
78,1733,0.144963
78,1734,0.0555555
78,1735,0.0690698
78,1736,0.0837408
78,1737,0.266718
78,1738,0.664339
78,1739,0.0148272
79,1109,0.363856
79,1110,0.214637
79,1111,0.0955113
79,1112,0.0363342
80,1099,0.0599273
80,1100,0.0213289
80,1101,0.142524
80,1102,0.0533189
80,1103,0.170463
80,1104,0.103396
81,1748,0.0389451
81,1749,0.000250566
81,1750,0.000429029
81,1751,0.219987
81,1752,0.280987
81,1753,0.0102733
82,1502,0.281448
82,1503,0.0741451
82,1504,0.256254
82,1505,0.213421
82,1506,0.130448
82,1507,0.164502
82,1508,0.45562
82,1509,0.0826377
82,1510,0.222622
82,1511,0.116647
82,1512,0.29881
82,1513,0.129951
82,1514,0.132853
82,1515,0.229952
83,1517,0.409239
83,1519,0.471893
83,1521,0.744546
83,1523,0.334372
83,1525,0.493412
83,1527,0.132017
83,1529,0.548717
83,1531,0.600215
83,1533,0.542533
83,1535,0.34155
84,1565,0.0131231
84,1566,0.0493675
84,1567,0.519245
84,1568,0.0167751
84,1569,0.281708
85,1479,0.0913503
85,1480,0.292045
85,1481,0.17536
85,1482,0.12151
85,1483,0.125641
85,1484,0.123262
86,1560,0.153479
86,1561,0.199232
86,1562,0.284852
86,1563,0.269634
86,1564,0.221031
87,1570,0.464352
87,1571,0.11095
87,1572,0.714836
87,1573,0.413917
87,1574,0.481014
87,1575,0.269293
87,1576,0.235359
88,1489,0.356835
88,1490,0.0941748
88,1491,0.127614
88,1492,0.095029
88,1493,0.0816688
89,1584,0.502884
89,1585,0.1421
89,1586,0.169186
89,1587,0.20351
89,1588,0.211513
90,733,0.17421
90,734,0.43474
90,735,0.127682
90,736,0.0683166
91,741,0.650874
91,742,0.729313
91,743,0.716555
91,744,0.512415
91,745,0.470309
91,746,0.00192134
91,747,0.601046
91,748,0.288725
91,749,0.102706
